crop,date,gmb_price,private_buyer_price,export_price_usd
Tobacco,2026-01-02,193.0,214.0,244.0
Tobacco,2026-01-03,221.0,237.0,284.0
Tobacco,2026-01-04,575.0,577.0,633.0
Tobacco,2026-01-05,244.0,303.0,334.0
Tobacco,2026-01-06,638.0,654.0,594.0
Tobacco,2026-01-07,734.0,894.0,859.0
Tobacco,2026-01-08,448.0,461.0,468.0
Tobacco,2026-01-09,388.0,477.0,497.0
Tobacco,2026-01-10,447.0,548.0,498.0
Tobacco,2026-01-11,318.0,382.0,339.0
Tobacco,2026-01-12,273.0,279.0,320.0
Tobacco,2026-01-13,465.0,461.0,491.0
Tobacco,2026-01-14,746.0,699.0,716.0
Tobacco,2026-01-15,237.0,262.0,258.0
Tobacco,2026-01-16,634.0,720.0,620.0
Tobacco,2026-01-17,288.0,368.0,390.0
Tobacco,2026-01-18,499.0,555.0,593.0
Tobacco,2026-01-19,510.0,519.0,654.0
Tobacco,2026-01-20,376.0,373.0,471.0
Tobacco,2026-01-21,583.0,579.0,692.0
Tobacco,2026-01-22,746.0,870.0,806.0
Tobacco,2026-01-23,381.0,460.0,510.0
Tobacco,2026-01-24,618.0,705.0,699.0
Tobacco,2026-01-25,556.0,702.0,639.0
Tobacco,2026-01-26,401.0,399.0,378.0
Tobacco,2026-01-27,455.0,594.0,584.0
Tobacco,2026-01-28,358.0,343.0,439.0
Tobacco,2026-01-29,812.0,782.0,829.0
Tobacco,2026-01-30,228.0,240.0,252.0
Tobacco,2026-01-31,695.0,709.0,761.0
Tobacco,2026-02-01,303.0,359.0,365.0
Tobacco,2026-02-02,324.0,309.0,372.0
Tobacco,2026-02-03,411.0,485.0,414.0
Tobacco,2026-02-04,536.0,549.0,542.0
Tobacco,2026-02-05,454.0,514.0,444.0
Tobacco,2026-02-06,234.0,245.0,262.0
Tobacco,2026-02-07,313.0,327.0,426.0
Tobacco,2026-02-08,270.0,290.0,367.0
Tobacco,2026-02-09,691.0,638.0,817.0
Tobacco,2026-02-10,424.0,487.0,555.0
Tobacco,2026-02-11,719.0,789.0,715.0
Tobacco,2026-02-12,410.0,531.0,475.0
Tobacco,2026-02-13,692.0,747.0,725.0
Tobacco,2026-02-14,427.0,379.0,444.0
Tobacco,2026-02-15,213.0,217.0,235.0
Tobacco,2026-02-16,717.0,740.0,855.0
Tobacco,2026-02-17,272.0,310.0,306.0
Tobacco,2026-02-18,606.0,694.0,780.0
Tobacco,2026-02-19,261.0,278.0,282.0
Tobacco,2026-02-20,722.0,735.0,797.0
Tobacco,2026-02-21,238.0,271.0,276.0
Tobacco,2026-02-22,371.0,374.0,418.0
Tobacco,2026-02-23,481.0,556.0,623.0
Tobacco,2026-02-24,221.0,219.0,246.0
Tobacco,2026-02-25,709.0,827.0,751.0
Tobacco,2026-02-26,305.0,345.0,375.0
Tobacco,2026-02-27,589.0,606.0,759.0
Tobacco,2026-02-28,411.0,424.0,463.0
Tobacco,2026-03-01,477.0,477.0,559.0
Tobacco,2026-03-02,208.0,231.0,250.0
Tobacco,2026-03-03,669.0,706.0,848.0
Tobacco,2026-03-04,238.0,219.0,248.0
Tobacco,2026-03-05,238.0,247.0,240.0
Tobacco,2026-03-06,392.0,480.0,426.0
Tobacco,2026-03-07,578.0,605.0,684.0
Tobacco,2026-03-08,779.0,878.0,807.0
Tobacco,2026-03-09,493.0,500.0,563.0
Tobacco,2026-03-10,616.0,757.0,737.0
Tobacco,2026-03-11,350.0,344.0,400.0
Tobacco,2026-03-12,516.0,609.0,622.0
Tobacco,2026-03-13,400.0,510.0,439.0
Tobacco,2026-03-14,698.0,797.0,917.0
Tobacco,2026-03-15,295.0,332.0,357.0
Tobacco,2026-03-16,528.0,587.0,645.0
Tobacco,2026-03-17,638.0,788.0,743.0
Tobacco,2026-03-18,209.0,211.0,223.0
Tobacco,2026-03-19,336.0,414.0,377.0
Tobacco,2026-03-20,296.0,311.0,348.0
Tobacco,2026-03-21,594.0,635.0,686.0
Tobacco,2026-03-22,291.0,296.0,377.0
Tobacco,2026-03-23,245.0,245.0,260.0
Tobacco,2026-03-24,835.0,921.0,931.0
Tobacco,2026-03-25,744.0,857.0,784.0
Tobacco,2026-03-26,578.0,584.0,704.0
Tobacco,2026-03-27,787.0,825.0,899.0
Tobacco,2026-03-28,732.0,684.0,827.0
Tobacco,2026-03-29,222.0,217.0,240.0
Tobacco,2026-03-30,618.0,672.0,760.0
Tobacco,2026-03-31,327.0,405.0,422.0
Tobacco,2026-04-01,794.0,756.0,795.0
Tobacco,2026-04-02,363.0,381.0,365.0
Tobacco,2026-04-03,427.0,461.0,540.0
Tobacco,2026-04-04,463.0,454.0,524.0
Sugar,2025-04-05,820.0,731.0,805.0
Sugar,2025-04-06,479.0,540.0,624.0
Sugar,2025-04-07,265.0,267.0,339.0
Sugar,2025-04-08,775.0,760.0,962.0
Sugar,2025-04-09,600.0,725.0,799.0
Sugar,2025-04-10,542.0,548.0,628.0
Sugar,2025-04-11,445.0,448.0,499.0
Sugar,2025-04-12,321.0,351.0,377.0
Sugar,2025-04-13,426.0,502.0,495.0
Sugar,2025-04-14,783.0,882.0,805.0
Sugar,2025-04-15,634.0,702.0,769.0
Sugar,2025-04-16,375.0,392.0,432.0
Sugar,2025-04-17,315.0,347.0,334.0
Sugar,2025-04-18,342.0,413.0,403.0
Sugar,2025-04-19,771.0,829.0,871.0
Sugar,2025-04-20,247.0,252.0,295.0
Sugar,2025-04-21,544.0,504.0,621.0
Sugar,2025-04-22,695.0,753.0,704.0
Sugar,2025-04-23,863.0,761.0,1006.0
Sugar,2025-04-24,388.0,387.0,482.0
Sugar,2025-04-25,261.0,276.0,286.0
Sugar,2025-04-26,544.0,663.0,760.0
Sugar,2025-04-27,732.0,710.0,749.0
Sugar,2025-04-28,464.0,605.0,532.0
Sugar,2025-04-29,680.0,857.0,776.0
Sugar,2025-04-30,233.0,227.0,271.0
Sugar,2025-05-01,491.0,631.0,605.0
Sugar,2025-05-02,641.0,705.0,699.0
Sugar,2025-05-03,323.0,339.0,358.0
Sugar,2025-05-04,627.0,580.0,665.0
Sugar,2025-05-05,411.0,451.0,454.0
Sugar,2025-05-06,835.0,775.0,803.0
Sugar,2025-05-07,624.0,724.0,807.0
Sugar,2025-05-08,525.0,641.0,720.0
Sugar,2025-05-09,568.0,567.0,611.0
Sugar,2025-05-10,696.0,710.0,793.0
Sugar,2025-05-11,286.0,328.0,319.0
Sugar,2025-05-12,557.0,667.0,722.0
Sugar,2025-05-13,448.0,532.0,621.0
Sugar,2025-05-14,520.0,547.0,629.0
Sugar,2025-05-15,337.0,369.0,342.0
Sugar,2025-05-16,375.0,465.0,455.0
Sugar,2025-05-17,584.0,658.0,662.0
Sugar,2025-05-18,415.0,443.0,439.0
Sugar,2025-05-19,282.0,305.0,344.0
Sugar,2025-05-20,679.0,757.0,792.0
Sugar,2025-05-21,494.0,568.0,538.0
Sugar,2025-05-22,599.0,656.0,717.0
Sugar,2025-05-23,718.0,670.0,703.0
Sugar,2025-05-24,212.0,241.0,215.0
Sugar,2025-05-25,611.0,688.0,695.0
Sugar,2025-05-26,758.0,811.0,910.0
Sugar,2025-05-27,387.0,487.0,527.0
Sugar,2025-05-28,628.0,700.0,718.0
Sugar,2025-05-29,212.0,206.0,215.0
Sugar,2025-05-30,589.0,777.0,754.0
Sugar,2025-05-31,720.0,866.0,873.0
Sugar,2025-06-01,686.0,717.0,888.0
Sugar,2025-06-02,384.0,445.0,508.0
Sugar,2025-06-03,348.0,340.0,415.0
Sugar,2025-06-04,642.0,690.0,671.0
Sugar,2025-06-05,299.0,344.0,372.0
Sugar,2025-06-06,704.0,846.0,891.0
Sugar,2025-06-07,548.0,510.0,516.0
Sugar,2025-06-08,585.0,576.0,649.0
Sugar,2025-06-09,395.0,383.0,433.0
Sugar,2025-06-10,485.0,584.0,496.0
Sugar,2025-06-11,783.0,885.0,870.0
Sugar,2025-06-12,508.0,554.0,506.0
Sugar,2025-06-13,319.0,375.0,350.0
Sugar,2025-06-14,616.0,677.0,691.0
Sugar,2025-06-15,483.0,487.0,538.0
Sugar,2025-06-16,421.0,413.0,437.0
Sugar,2025-06-17,632.0,705.0,680.0
Sugar,2025-06-18,553.0,615.0,608.0
Sugar,2025-06-19,668.0,639.0,686.0
Sugar,2025-06-20,620.0,672.0,719.0
Sugar,2025-06-21,427.0,442.0,456.0
Sugar,2025-06-22,565.0,729.0,768.0
Sugar,2025-06-23,773.0,752.0,896.0
Sugar,2025-06-24,267.0,338.0,301.0
Sugar,2025-06-25,821.0,903.0,852.0
Sugar,2025-06-26,549.0,701.0,635.0
Sugar,2025-06-27,584.0,598.0,708.0
Sugar,2025-06-28,315.0,304.0,333.0
Sugar,2025-06-29,517.0,565.0,673.0
Sugar,2025-06-30,282.0,317.0,347.0
Sugar,2025-07-01,512.0,603.0,532.0
Sugar,2025-07-02,448.0,510.0,592.0
Sugar,2025-07-03,556.0,519.0,511.0
Sugar,2025-07-04,293.0,308.0,308.0
Sugar,2025-07-05,445.0,451.0,500.0
Sugar,2025-07-06,703.0,826.0,866.0
Sugar,2025-07-07,432.0,476.0,537.0
Sugar,2025-07-08,387.0,402.0,519.0
Sugar,2025-07-09,476.0,498.0,586.0
Sugar,2025-07-10,526.0,624.0,642.0
Sugar,2025-07-11,250.0,306.0,334.0
Sugar,2025-07-12,533.0,584.0,597.0
Sugar,2025-07-13,561.0,724.0,745.0
Sugar,2025-07-14,557.0,573.0,650.0
Sugar,2025-07-15,613.0,624.0,707.0
Sugar,2025-07-16,623.0,731.0,845.0
Sugar,2025-07-17,544.0,569.0,685.0
Sugar,2025-07-18,232.0,226.0,244.0
Sugar,2025-07-19,400.0,512.0,552.0
Sugar,2025-07-20,413.0,435.0,500.0
Sugar,2025-07-21,519.0,658.0,706.0
Sugar,2025-07-22,547.0,595.0,585.0
Sugar,2025-07-23,621.0,579.0,620.0
Sugar,2025-07-24,334.0,352.0,319.0
Sugar,2025-07-25,826.0,917.0,800.0
Sugar,2025-07-26,523.0,546.0,604.0
Sugar,2025-07-27,673.0,803.0,724.0
Sugar,2025-07-28,329.0,377.0,404.0
Sugar,2025-07-29,704.0,724.0,817.0
Sugar,2025-07-30,217.0,256.0,276.0
Sugar,2025-07-31,652.0,751.0,801.0
Sugar,2025-08-01,734.0,846.0,918.0
Sugar,2025-08-02,751.0,864.0,882.0
Sugar,2025-08-03,488.0,496.0,604.0
Sugar,2025-08-04,376.0,414.0,407.0
Sugar,2025-08-05,783.0,889.0,868.0
Sugar,2025-08-06,740.0,811.0,851.0
Sugar,2025-08-07,648.0,651.0,668.0
Sugar,2025-08-08,562.0,549.0,631.0
Sugar,2025-08-09,542.0,493.0,562.0
Sugar,2025-08-10,714.0,709.0,869.0
Sugar,2025-08-11,496.0,592.0,637.0
Sugar,2025-08-12,385.0,428.0,419.0
Sugar,2025-08-13,208.0,252.0,268.0
Sugar,2025-08-14,513.0,482.0,540.0
Sugar,2025-08-15,226.0,212.0,271.0
Sugar,2025-08-16,554.0,580.0,696.0
Sugar,2025-08-17,773.0,768.0,871.0
Sugar,2025-08-18,425.0,439.0,458.0
Sugar,2025-08-19,465.0,470.0,458.0
Sugar,2025-08-20,475.0,484.0,448.0
Sugar,2025-08-21,697.0,739.0,796.0
Sugar,2025-08-22,551.0,586.0,664.0
Sugar,2025-08-23,412.0,388.0,481.0
Sugar,2025-08-24,620.0,640.0,718.0
Sugar,2025-08-25,265.0,239.0,259.0
Sugar,2025-08-26,572.0,529.0,697.0
Sugar,2025-08-27,801.0,839.0,959.0
Sugar,2025-08-28,396.0,468.0,511.0
Sugar,2025-08-29,720.0,762.0,824.0
Sugar,2025-08-30,448.0,485.0,551.0
Sugar,2025-08-31,688.0,759.0,664.0
Sugar,2025-09-01,242.0,248.0,268.0
Sugar,2025-09-02,220.0,257.0,291.0
Sugar,2025-09-03,750.0,815.0,938.0
Sugar,2025-09-04,524.0,615.0,646.0
Sugar,2025-09-05,703.0,806.0,934.0
Sugar,2025-09-06,282.0,266.0,331.0
Sugar,2025-09-07,532.0,606.0,683.0
Sugar,2025-09-08,572.0,682.0,671.0
Sugar,2025-09-09,459.0,594.0,530.0
Sugar,2025-09-10,548.0,519.0,599.0
Sugar,2025-09-11,362.0,376.0,433.0
Sugar,2025-09-12,759.0,834.0,858.0
Sugar,2025-09-13,443.0,507.0,484.0
Sugar,2025-09-14,380.0,412.0,397.0
Sugar,2025-09-15,498.0,548.0,553.0
Sugar,2025-09-16,611.0,675.0,667.0
Sugar,2025-09-17,247.0,254.0,248.0
Sugar,2025-09-18,268.0,286.0,292.0
Sugar,2025-09-19,747.0,834.0,925.0
Sugar,2025-09-20,727.0,804.0,764.0
Sugar,2025-09-21,805.0,745.0,928.0
Sugar,2025-09-22,662.0,638.0,719.0
Sugar,2025-09-23,200.0,200.0,240.0
Sugar,2025-09-24,650.0,747.0,733.0
Sugar,2025-09-25,273.0,264.0,320.0
Sugar,2025-09-26,202.0,238.0,258.0
Sugar,2025-09-27,221.0,252.0,264.0
Sugar,2025-09-28,284.0,312.0,282.0
Sugar,2025-09-29,771.0,829.0,890.0
Sugar,2025-09-30,664.0,724.0,803.0
Sugar,2025-10-01,577.0,624.0,758.0
Sugar,2025-10-02,219.0,250.0,255.0
Sugar,2025-10-03,826.0,763.0,994.0
Sugar,2025-10-04,367.0,381.0,401.0
Sugar,2025-10-05,448.0,509.0,571.0
Sugar,2025-10-06,357.0,422.0,454.0
Sugar,2025-10-07,669.0,862.0,856.0
Sugar,2025-10-08,526.0,606.0,612.0
Sugar,2025-10-09,353.0,407.0,431.0
Sugar,2025-10-10,559.0,586.0,716.0
Sugar,2025-10-11,510.0,540.0,634.0
Sugar,2025-10-12,463.0,595.0,622.0
Sugar,2025-10-13,546.0,621.0,765.0
Sugar,2025-10-14,687.0,710.0,814.0
Sugar,2025-10-15,429.0,493.0,459.0
Sugar,2025-10-16,256.0,228.0,305.0
Sugar,2025-10-17,652.0,599.0,606.0
Sugar,2025-10-18,488.0,509.0,635.0
Sugar,2025-10-19,716.0,687.0,846.0
Sugar,2025-10-20,627.0,751.0,668.0
Sugar,2025-10-21,329.0,414.0,428.0
Sugar,2025-10-22,363.0,373.0,408.0
Sugar,2025-10-23,448.0,479.0,596.0
Sugar,2025-10-24,532.0,488.0,565.0
Sugar,2025-10-25,457.0,478.0,615.0
Sugar,2025-10-26,699.0,792.0,983.0
Sugar,2025-10-27,257.0,298.0,323.0
Sugar,2025-10-28,450.0,483.0,612.0
Sugar,2025-10-29,763.0,853.0,913.0
Sugar,2025-10-30,636.0,670.0,693.0
Sugar,2025-10-31,359.0,366.0,372.0
Sugar,2025-11-01,708.0,807.0,715.0
Sugar,2025-11-02,559.0,693.0,607.0
Sugar,2025-11-03,628.0,617.0,764.0
Sugar,2025-11-04,681.0,676.0,774.0
Sugar,2025-11-05,398.0,440.0,377.0
Sugar,2025-11-06,487.0,470.0,537.0
Sugar,2025-11-07,393.0,435.0,473.0
Sugar,2025-11-08,300.0,316.0,357.0
Sugar,2025-11-09,507.0,548.0,531.0
Sugar,2025-11-10,466.0,484.0,548.0
Sugar,2025-11-11,693.0,664.0,737.0
Sugar,2025-11-12,753.0,760.0,947.0
Sugar,2025-11-13,613.0,656.0,730.0
Sugar,2025-11-14,225.0,219.0,268.0
Sugar,2025-11-15,704.0,703.0,787.0
Sugar,2025-11-16,452.0,543.0,535.0
Sugar,2025-11-17,644.0,689.0,905.0
Sugar,2025-11-18,554.0,597.0,588.0
Sugar,2025-11-19,579.0,690.0,739.0
Sugar,2025-11-20,752.0,737.0,877.0
Sugar,2025-11-21,240.0,244.0,294.0
Sugar,2025-11-22,249.0,297.0,305.0
Sugar,2025-11-23,233.0,276.0,313.0
Sugar,2025-11-24,233.0,240.0,256.0
Sugar,2025-11-25,813.0,901.0,857.0
Sugar,2025-11-26,545.0,549.0,624.0
Sugar,2025-11-27,318.0,357.0,418.0
Sugar,2025-11-28,743.0,833.0,773.0
Sugar,2025-11-29,753.0,850.0,920.0
Sugar,2025-11-30,356.0,421.0,363.0
Sugar,2025-12-01,666.0,625.0,767.0
Sugar,2025-12-02,798.0,766.0,836.0
Sugar,2025-12-03,236.0,257.0,264.0
Sugar,2025-12-04,377.0,468.0,501.0
Sugar,2025-12-05,782.0,865.0,915.0
Sugar,2025-12-06,570.0,680.0,691.0
Sugar,2025-12-07,402.0,449.0,511.0
Sugar,2025-12-08,345.0,395.0,384.0
Sugar,2025-12-09,678.0,744.0,710.0
Sugar,2025-12-10,388.0,455.0,486.0
Sugar,2025-12-11,342.0,337.0,433.0
Sugar,2025-12-12,781.0,867.0,957.0
Sugar,2025-12-13,658.0,753.0,746.0
Sugar,2025-12-14,622.0,650.0,710.0
Sugar,2025-12-15,332.0,336.0,392.0
Sugar,2025-12-16,521.0,522.0,585.0
Sugar,2025-12-17,427.0,442.0,484.0
Sugar,2025-12-18,380.0,418.0,443.0
Sugar,2025-12-19,809.0,894.0,899.0
Sugar,2025-12-20,835.0,797.0,884.0
Sugar,2025-12-21,309.0,342.0,343.0
Sugar,2025-12-22,622.0,650.0,776.0
Sugar,2025-12-23,766.0,777.0,796.0
Sugar,2025-12-24,362.0,384.0,430.0
Sugar,2025-12-25,716.0,795.0,840.0
Sugar,2025-12-26,612.0,671.0,658.0
Sugar,2025-12-27,408.0,480.0,456.0
Sugar,2025-12-28,683.0,763.0,759.0
Sugar,2025-12-29,394.0,464.0,495.0
Sugar,2025-12-30,504.0,557.0,589.0
Sugar,2025-12-31,293.0,278.0,346.0
Sugar,2026-01-01,398.0,500.0,508.0
Sugar,2026-01-02,374.0,448.0,527.0
Sugar,2026-01-03,610.0,549.0,653.0
Sugar,2026-01-04,682.0,660.0,798.0
Sugar,2026-01-05,593.0,647.0,698.0
Sugar,2026-01-06,564.0,629.0,737.0
Sugar,2026-01-07,707.0,837.0,844.0
Sugar,2026-01-08,336.0,369.0,336.0
Sugar,2026-01-09,711.0,796.0,704.0
Sugar,2026-01-10,549.0,575.0,651.0
Sugar,2026-01-11,606.0,798.0,832.0
Sugar,2026-01-12,685.0,681.0,797.0
Sugar,2026-01-13,467.0,430.0,470.0
Sugar,2026-01-14,512.0,561.0,609.0
Sugar,2026-01-15,717.0,743.0,767.0
Sugar,2026-01-16,447.0,506.0,461.0
Sugar,2026-01-17,325.0,346.0,372.0
Sugar,2026-01-18,652.0,727.0,803.0
Sugar,2026-01-19,354.0,369.0,385.0
Sugar,2026-01-20,651.0,803.0,801.0
Sugar,2026-01-21,608.0,653.0,668.0
Sugar,2026-01-22,643.0,709.0,664.0
Sugar,2026-01-23,271.0,245.0,267.0
Sugar,2026-01-24,610.0,691.0,796.0
Sugar,2026-01-25,588.0,600.0,642.0
Sugar,2026-01-26,635.0,700.0,806.0
Sugar,2026-01-27,431.0,419.0,522.0
Sugar,2026-01-28,218.0,251.0,254.0
Sugar,2026-01-29,382.0,368.0,441.0
Sugar,2026-01-30,529.0,666.0,600.0
Sugar,2026-01-31,716.0,806.0,841.0
Sugar,2026-02-01,218.0,234.0,258.0
Sugar,2026-02-02,350.0,395.0,401.0
Sugar,2026-02-03,635.0,605.0,763.0
Sugar,2026-02-04,652.0,625.0,683.0
Sugar,2026-02-05,417.0,439.0,541.0
Sugar,2026-02-06,591.0,587.0,743.0
Sugar,2026-02-07,333.0,375.0,383.0
Sugar,2026-02-08,820.0,799.0,844.0
Sugar,2026-02-09,356.0,442.0,427.0
Sugar,2026-02-10,670.0,737.0,889.0
Sugar,2026-02-11,361.0,393.0,368.0
Sugar,2026-02-12,486.0,572.0,594.0
Sugar,2026-02-13,513.0,490.0,595.0
Sugar,2026-02-14,774.0,824.0,807.0
Sugar,2026-02-15,770.0,876.0,827.0
Sugar,2026-02-16,820.0,897.0,804.0
Sugar,2026-02-17,694.0,736.0,716.0
Sugar,2026-02-18,455.0,527.0,530.0
Sugar,2026-02-19,382.0,413.0,419.0
Sugar,2026-02-20,757.0,789.0,873.0
Sugar,2026-02-21,626.0,574.0,628.0
Sugar,2026-02-22,765.0,751.0,820.0
Sugar,2026-02-23,237.0,220.0,276.0
Sugar,2026-02-24,813.0,764.0,817.0
Sugar,2026-02-25,480.0,539.0,553.0
Sugar,2026-02-26,766.0,854.0,965.0
Sugar,2026-02-27,273.0,281.0,300.0
Sugar,2026-02-28,489.0,536.0,657.0
Sugar,2026-03-01,296.0,287.0,322.0
Sugar,2026-03-02,563.0,541.0,527.0
Sugar,2026-03-03,402.0,436.0,513.0
Sugar,2026-03-04,239.0,265.0,271.0
Sugar,2026-03-05,232.0,220.0,261.0
Sugar,2026-03-06,393.0,414.0,436.0
Sugar,2026-03-07,207.0,250.0,257.0
Sugar,2026-03-08,292.0,337.0,348.0
Sugar,2026-03-09,310.0,297.0,329.0
Sugar,2026-03-10,552.0,610.0,660.0
Sugar,2026-03-11,222.0,197.0,221.0
Sugar,2026-03-12,507.0,560.0,582.0
Sugar,2026-03-13,721.0,775.0,971.0
Sugar,2026-03-14,251.0,276.0,283.0
Sugar,2026-03-15,576.0,717.0,642.0
Sugar,2026-03-16,403.0,479.0,529.0
Sugar,2026-03-17,801.0,830.0,979.0
Sugar,2026-03-18,493.0,535.0,547.0
Sugar,2026-03-19,659.0,765.0,855.0
Sugar,2026-03-20,799.0,800.0,886.0
Sugar,2026-03-21,434.0,514.0,558.0
Sugar,2026-03-22,684.0,857.0,947.0
Sugar,2026-03-23,418.0,477.0,487.0
Sugar,2026-03-24,789.0,898.0,985.0
Sugar,2026-03-25,532.0,539.0,558.0
Sugar,2026-03-26,259.0,300.0,338.0
Sugar,2026-03-27,341.0,347.0,424.0
Sugar,2026-03-28,798.0,857.0,905.0
Sugar,2026-03-29,265.0,279.0,303.0
Sugar,2026-03-30,781.0,847.0,945.0
Sugar,2026-03-31,807.0,776.0,903.0
Sugar,2026-04-01,609.0,648.0,686.0
Sugar,2026-04-02,639.0,666.0,659.0
Sugar,2026-04-03,616.0,650.0,764.0
Sugar,2026-04-04,521.0,595.0,579.0
Coffee,2025-04-05,640.0,670.0,836.0
Coffee,2025-04-06,585.0,612.0,782.0
Coffee,2025-04-07,643.0,742.0,691.0
Coffee,2025-04-08,456.0,528.0,516.0
Coffee,2025-04-09,477.0,515.0,492.0
Coffee,2025-04-10,438.0,435.0,506.0
Coffee,2025-04-11,415.0,460.0,542.0
Coffee,2025-04-12,241.0,292.0,341.0
Coffee,2025-04-13,791.0,847.0,947.0
Coffee,2025-04-14,548.0,623.0,653.0
Coffee,2025-04-15,494.0,553.0,566.0
Coffee,2025-04-16,429.0,472.0,544.0
Coffee,2025-04-17,663.0,750.0,765.0
Coffee,2025-04-18,287.0,306.0,269.0
Coffee,2025-04-19,613.0,757.0,689.0
Coffee,2025-04-20,348.0,398.0,363.0
Coffee,2025-04-21,571.0,738.0,641.0
Coffee,2025-04-22,747.0,795.0,967.0
Coffee,2025-04-23,818.0,780.0,915.0
Coffee,2025-04-24,519.0,565.0,520.0
Coffee,2025-04-25,653.0,613.0,734.0
Coffee,2025-04-26,561.0,526.0,643.0
Coffee,2025-04-27,369.0,421.0,446.0
Coffee,2025-04-28,276.0,324.0,284.0
Coffee,2025-04-29,741.0,814.0,772.0
Coffee,2025-04-30,403.0,388.0,380.0
Coffee,2025-05-01,518.0,644.0,668.0
Coffee,2025-05-02,766.0,709.0,808.0
Coffee,2025-05-03,654.0,793.0,811.0
Coffee,2025-05-04,225.0,204.0,218.0
Coffee,2025-05-05,687.0,695.0,696.0
Coffee,2025-05-06,398.0,424.0,441.0
Coffee,2025-05-07,611.0,580.0,597.0
Coffee,2025-05-08,737.0,832.0,738.0
Coffee,2025-05-09,289.0,316.0,328.0
Coffee,2025-05-10,524.0,598.0,670.0
Coffee,2025-05-11,476.0,488.0,506.0
Coffee,2025-05-12,375.0,365.0,459.0
Coffee,2025-05-13,687.0,680.0,916.0
Coffee,2025-05-14,331.0,373.0,438.0
Coffee,2025-05-15,382.0,397.0,390.0
Coffee,2025-05-16,416.0,439.0,412.0
Coffee,2025-05-17,306.0,344.0,329.0
Coffee,2025-05-18,520.0,573.0,561.0
Coffee,2025-05-19,648.0,763.0,801.0
Coffee,2025-05-20,667.0,695.0,901.0
Coffee,2025-05-21,673.0,601.0,697.0
Coffee,2025-05-22,591.0,705.0,729.0
Coffee,2025-05-23,199.0,215.0,218.0
Coffee,2025-05-24,549.0,590.0,735.0
Coffee,2025-05-25,470.0,543.0,611.0
Coffee,2025-05-26,213.0,237.0,236.0
Coffee,2025-05-27,726.0,787.0,716.0
Coffee,2025-05-28,367.0,358.0,357.0
Coffee,2025-05-29,597.0,635.0,789.0
Coffee,2025-05-30,272.0,303.0,352.0
Coffee,2025-05-31,272.0,303.0,344.0
Coffee,2025-06-01,359.0,341.0,407.0
Coffee,2025-06-02,423.0,517.0,488.0
Coffee,2025-06-03,297.0,341.0,327.0
Coffee,2025-06-04,280.0,331.0,350.0
Coffee,2025-06-05,310.0,360.0,421.0
Coffee,2025-06-06,675.0,599.0,812.0
Coffee,2025-06-07,445.0,410.0,462.0
Coffee,2025-06-08,400.0,479.0,505.0
Coffee,2025-06-09,813.0,848.0,817.0
Coffee,2025-06-10,806.0,898.0,895.0
Coffee,2025-06-11,575.0,524.0,575.0
Coffee,2025-06-12,308.0,281.0,298.0
Coffee,2025-06-13,380.0,399.0,384.0
Coffee,2025-06-14,845.0,790.0,944.0
Coffee,2025-06-15,518.0,556.0,628.0
Coffee,2025-06-16,433.0,520.0,517.0
Coffee,2025-06-17,556.0,642.0,649.0
Coffee,2025-06-18,545.0,589.0,571.0
Coffee,2025-06-19,671.0,682.0,644.0
Coffee,2025-06-20,560.0,710.0,702.0
Coffee,2025-06-21,393.0,451.0,548.0
Coffee,2025-06-22,212.0,251.0,238.0
Coffee,2025-06-23,464.0,487.0,480.0
Coffee,2025-06-24,216.0,249.0,218.0
Coffee,2025-06-25,318.0,376.0,353.0
Coffee,2025-06-26,664.0,864.0,852.0
Coffee,2025-06-27,580.0,682.0,625.0
Coffee,2025-06-28,225.0,267.0,281.0
Coffee,2025-06-29,518.0,501.0,639.0
Coffee,2025-06-30,693.0,717.0,867.0
Coffee,2025-07-01,748.0,759.0,862.0
Coffee,2025-07-02,534.0,560.0,612.0
Coffee,2025-07-03,537.0,553.0,669.0
Coffee,2025-07-04,474.0,541.0,657.0
Coffee,2025-07-05,630.0,774.0,668.0
Coffee,2025-07-06,737.0,740.0,878.0
Coffee,2025-07-07,419.0,477.0,520.0
Coffee,2025-07-08,435.0,435.0,447.0
Coffee,2025-07-09,534.0,663.0,679.0
Coffee,2025-07-10,322.0,318.0,361.0
Coffee,2025-07-11,675.0,671.0,827.0
Coffee,2025-07-12,327.0,334.0,355.0
Coffee,2025-07-13,741.0,681.0,774.0
Coffee,2025-07-14,653.0,785.0,880.0
Coffee,2025-07-15,603.0,648.0,692.0
Coffee,2025-07-16,713.0,728.0,791.0
Coffee,2025-07-17,677.0,641.0,695.0
Coffee,2025-07-18,770.0,754.0,909.0
Coffee,2025-07-19,846.0,903.0,844.0
Coffee,2025-07-20,729.0,851.0,797.0
Coffee,2025-07-21,236.0,241.0,288.0
Coffee,2025-07-22,804.0,907.0,879.0
Coffee,2025-07-23,708.0,748.0,764.0
Coffee,2025-07-24,599.0,583.0,715.0
Coffee,2025-07-25,765.0,867.0,940.0
Coffee,2025-07-26,603.0,699.0,678.0
Coffee,2025-07-27,253.0,265.0,297.0
Coffee,2025-07-28,257.0,335.0,296.0
Coffee,2025-07-29,730.0,773.0,713.0
Coffee,2025-07-30,647.0,634.0,675.0
Coffee,2025-07-31,427.0,546.0,587.0
Coffee,2025-08-01,812.0,909.0,847.0
Coffee,2025-08-02,619.0,706.0,750.0
